sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,0.0,0.0,0.4191627000000153,2.0,0.3503564999991795,0.16667332351025865
280281,1.0,1.0,0.5266432000025816,2.0,0.7343946000000869,0.16667332351025865
280281,0.0,1.0,0.4632103999974788,3.0,0.16653410000071744,0.16667332351025865
280281,0.0,1.0,0.5329916000009689,3.0,0.45028539999793793,0.16667332351025865
280281,1.0,1.0,0.4035197999983211,2.0,0.30033430000185035,0.16667332351025865
280281,0.0,1.0,0.5180841000001237,3.0,0.684152300000278,0.16667332351025865
280281,1.0,1.0,0.46457849999933387,2.0,0.6009854000003543,0.16667332351025865
280281,1.0,1.0,0.43285239999750047,3.0,0.5007940000032249,0.16667332351025865
280281,1.0,1.0,0.45190509999883943,2.0,0.3003814000003331,0.16667332351025865
280281,0.0,0.0,0.47794689999864204,2.0,0.20015939999939292,0.16667332351025865
280281,0.0,1.0,0.5778626999999688,1.0,0.5667986000007659,0.16667332351025865
280281,1.0,1.0,0.4262866999997641,1.0,0.08356330000242451,0.16667332351025865
280281,0.0,1.0,0.5846779999992577,3.0,0.7339031999981671,0.16667332351025865
280281,1.0,1.0,0.4179417999985162,2.0,0.049956000002566725,0.16667332351025865
280281,1.0,0.0,0.3379033999990497,2.0,0.3492265999993833,0.16667332351025865
280281,0.0,1.0,0.5300513999973191,2.0,0.4173200999975961,0.16667332351025865
280281,1.0,1.0,0.507129999998142,2.0,0.7175528000007034,0.16667332351025865
280281,0.0,1.0,0.5750508999990416,3.0,0.6673879000009038,0.16667332351025865
280281,0.0,1.0,0.619862399998965,3.0,0.25060620000294875,0.16667332351025865
280281,0.0,1.0,0.4493650999975216,2.0,0.48356060000151047,0.16667332351025865
280281,1.0,1.0,0.57803530000092,3.0,0.7176682000026631,0.16667332351025865
280281,1.0,1.0,0.46440469999652123,3.0,0.7343791000021156,0.16667332351025865
280281,0.0,0.0,0.41560259999823757,2.0,0.3674176000022271,0.16667332351025865
280281,0.0,1.0,0.5134742999980517,1.0,0.2835348000007798,0.16667332351025865
280281,0.0,1.0,0.5570659000004525,3.0,0.4505898999996134,0.16667332351025865
280281,0.0,1.0,0.6102338999990025,3.0,0.6008012999986931,0.16667332351025865
280281,1.0,1.0,0.4532030999980634,3.0,0.5343890999974974,0.16667332351025865
280281,1.0,1.0,0.45432660000005853,1.0,0.16643119999935152,0.16667332351025865
280281,1.0,1.0,0.45055569999749423,2.0,0.6010342000008677,0.16667332351025865
280281,1.0,1.0,0.4350325999985216,3.0,0.016514500002813293,0.16667332351025865
280281,0.0,1.0,0.5184979999976349,3.0,0.3670473999986825,0.16667332351025865
280281,1.0,1.0,0.4829972999978054,3.0,0.267166300000099,0.16667332351025865
280281,1.0,1.0,0.5201575999999477,3.0,0.18347369999901275,0.16667332351025865
280281,0.0,1.0,0.5160016999980144,2.0,0.6341757000009238,0.16667332351025865
280281,0.0,1.0,0.493718000001536,3.0,0.4504530000012892,0.16667332351025865
280281,1.0,1.0,0.3693379999967874,1.0,0.11672270000053686,0.16667332351025865
280281,1.0,1.0,0.4158759999991162,2.0,0.4005670000005921,0.16667332351025865
280281,1.0,1.0,0.44148049999785144,3.0,0.5504948999987391,0.16667332351025865
280281,1.0,1.0,0.4580889999997453,2.0,0.6673320000008971,0.16667332351025865
280281,0.0,1.0,0.5353039000001445,1.0,0.7179393999977037,0.16667332351025865
280281,1.0,1.0,0.45320429999628686,1.0,0.6175492000002123,0.16667332351025865
280281,1.0,1.0,0.39126259999829927,1.0,0.3003552000009222,0.16667332351025865
280281,0.0,1.0,0.48731059999772697,2.0,0.3836327999997593,0.16667332351025865
280281,1.0,1.0,0.3774583000013081,1.0,0.2667135000010603,0.16667332351025865
280281,0.0,1.0,0.45155529999829014,2.0,0.017026700003043516,0.16667332351025865
280281,0.0,1.0,0.44423099999767146,2.0,0.3505862000019988,0.16667332351025865
280281,1.0,1.0,0.378060999999434,2.0,0.31732990000091377,0.16667332351025865
280281,1.0,1.0,0.40997040000002016,2.0,0.5172316999996838,0.16667332351025865
280281,1.0,1.0,0.38068359999670065,3.0,0.08362850000048638,0.16667332351025865
280281,1.0,1.0,0.466213699997752,2.0,0.06687060000012934,0.16667332351025865
280281,0.0,0.0,0.44222829999853275,1.0,0.7008131000002322,0.16667332351025865
280281,1.0,1.0,0.49901909999971394,3.0,0.5511108999999124,0.16667332351025865
280281,0.0,1.0,0.5474154999974417,2.0,0.7008878000015102,0.16667332351025865
280281,1.0,1.0,0.48875809999663034,1.0,0.05024739999862504,0.16667332351025865
280281,0.0,1.0,0.6222882999973081,2.0,0.5677692999997817,0.16667332351025865
280281,1.0,1.0,0.40538290000040433,3.0,0.7009525000030408,0.16667332351025865
280281,0.0,1.0,0.580636400001822,3.0,0.10039990000223042,0.16667332351025865
280281,0.0,1.0,0.5698687000003702,1.0,0.6340377999986231,0.16667332351025865
280281,1.0,1.0,0.39190059999964433,3.0,0.3167579000000842,0.16667332351025865
280281,1.0,1.0,0.4783466999979282,2.0,0.400554200001352,0.16667332351025865
280281,0.0,0.0,0.49239339999621734,3.0,0.5007120000009309,0.16667332351025865
280281,0.0,1.0,0.40066339999975753,1.0,0.13363490000119782,0.16667332351025865
280281,0.0,0.0,0.3568169999998645,3.0,0.5337433000022429,0.16667332351025865
280281,1.0,1.0,0.38519409999935306,1.0,0.6171875999971235,0.16667332351025865
280281,1.0,0.0,0.4081514999998035,1.0,0.6671010999998543,0.16667332351025865
280281,0.0,1.0,0.5256145999992441,3.0,0.2671134999982314,0.16667332351025865
280281,0.0,1.0,0.4115622999961488,3.0,0.6506538999960867,0.16667332351025865
